Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
Querier,Cache log,Generation Time,Execution Time
721,soft-hit,17.766298,6.38441
34618,soft-hit,21.603883,7.293344
8620,hit,0,7.612256
4095,soft-hit,17.641699,27.584678
26555,hit,0,49.030656
31102,miss,11.2255,5.468429
17621,hit,0,6.721489
19684,hit,0,5.580481
31264,hit,0,6.315488
5379,hit,0,12.647137
14068,hit,0,5.398392
14068,hit,0,5.479197
11650,soft-hit,17.545808,27.467709
17463,soft-hit,24.428182,9.727035
30077,hit,0,3.488707
1912,soft-hit,27.444155,18.319611
5706,hit,0,5.766193
16776,miss,19.196962,8.593062
16749,miss,10.599908,12.376419
12874,hit,0,6.219626
34280,soft-hit,20.277509,14.462132
15814,hit,0,5.304599
4889,miss,16.517223,5.798387
496,hit,0,6.261644
15574,hit,0,7.329094
26171,hit,0,7.918744
10285,hit,0,15.031516
11315,hit,0,7.93029
9163,soft-hit,21.830709,11.866637
5704,hit,0,5.04736
35470,soft-hit,19.328554,6.653284
30117,soft-hit,41.283802,8.926497
4095,hit,0,26.703405
1351,hit,0,5.393955
35470,hit,0,6.908548
16948,hit,0,7.107938
27309,soft-hit,17.706073,5.784263
19782,soft-hit,29.058902,8.164921
29826,miss,26.098942,7.183341
16920,hit,0,7.312339
3100,hit,0,7.770759
35244,soft-hit,23.395712,6.57217
7069,soft-hit,28.611958,12.30246
8830,hit,0,6.761776
33850,soft-hit,17.889955,13.531811
20532,hit,0,6.578698
